unique_id,crop_type_cocoa,crop_type_oil,crop_type_rubber
ID_6FMM6J,0,0,0
ID_2QVLHR,0,0,0
ID_CZZB0C,0,0,0
ID_28KT1E,0,0,0
ID_SVQNZ2,0,0,0
ID_9L0TUN,0,0,0
ID_TCR1I2,0,0,0
ID_BCYUQT,0,0,0
ID_D99ZH5,0,0,0
ID_GJBTZL,0,0,0
ID_440CHN,0,0,0
ID_XZVYK5,0,0,0
ID_LGBO14,0,0,0
ID_DFX4FU,0,0,0
ID_R8D79G,0,0,0
ID_I8CYN5,0,0,0
ID_MCQY7X,0,0,0
ID_77SUW8,0,0,0
ID_9ZGJ85,0,0,0
ID_BHI3Y2,0,0,0
ID_84QJKN,0,0,0
ID_2WY3R4,0,0,0
ID_RJCUL8,0,0,0
ID_47VD73,0,0,0
ID_5CNM61,0,0,0
ID_AF9P8M,0,0,0
ID_L6JGBO,0,0,0
ID_8VW619,0,0,0
ID_J7P6ZE,0,0,0
ID_D5XWHI,0,0,0
ID_FSEVL9,0,0,0
ID_M7JFJC,0,0,0
ID_399OWK,0,0,0
ID_AY3QXI,0,0,0
ID_43K69Z,0,0,0
ID_N8U0BE,0,0,0
ID_NT2A6L,0,0,0
ID_NHB9NN,0,0,0
ID_MZ7H3I,0,0,0
ID_ZOQ80F,0,0,0
ID_89TP13,0,0,0
ID_EETNVW,0,0,0
ID_SR3XF1,0,0,0
ID_ZBJPAL,0,0,0
ID_TAH08P,0,0,0
ID_U07ND0,0,0,0
ID_M3V3QH,0,0,0
ID_RH5BTX,0,0,0
ID_RFZTJ4,0,0,0
ID_C0725O,0,0,0
ID_FNJMRN,0,0,0
ID_2APOUD,0,0,0
ID_XPGSWD,0,0,0
ID_O98O2K,0,0,0
ID_5PYTTU,0,0,0
ID_VOO12B,0,0,0
ID_HE28I2,0,0,0
ID_4JLN7N,0,0,0
ID_3IQCVL,0,0,0
ID_EIFY27,0,0,0
ID_9QFZA5,0,0,0
ID_R38WIA,0,0,0
ID_LDTWKM,0,0,0
ID_ZRKJ5U,0,0,0
ID_8ATFBN,0,0,0
ID_20B0AG,0,0,0
ID_P2SOI6,0,0,0
ID_JUGKLM,0,0,0
ID_FWDS3I,0,0,0
ID_GP4T48,0,0,0
ID_OJAPIA,0,0,0
ID_PQFD9H,0,0,0
ID_H38M42,0,0,0
ID_GB770K,0,0,0
ID_DBACWX,0,0,0
ID_EYXI2M,0,0,0
ID_HXZ4TB,0,0,0
ID_8JX9XT,0,0,0
ID_SKVJV8,0,0,0
ID_4X8N1Y,0,0,0
ID_IRS8L3,0,0,0
ID_TDPE71,0,0,0
ID_FO7AAV,0,0,0
ID_3JHW9V,0,0,0
ID_RU7W1W,0,0,0
ID_0GTGOE,0,0,0
ID_O9BW9H,0,0,0
ID_ZQI5RF,0,0,0
ID_WUJ7C0,0,0,0
ID_BSD1IU,0,0,0
ID_AZ293U,0,0,0
ID_MYN6GI,0,0,0
ID_G3NPQZ,0,0,0
ID_ELNXFZ,0,0,0
ID_F3NXYA,0,0,0
ID_2LKWU1,0,0,0
ID_L6FR06,0,0,0
ID_4RCOWX,0,0,0
ID_ECV4M6,0,0,0
ID_H0SL2L,0,0,0
ID_AF1W5F,0,0,0
ID_IB4232,0,0,0
ID_H63K6X,0,0,0
ID_5HZBHN,0,0,0
ID_8VNAXR,0,0,0
ID_VPYWU5,0,0,0
ID_H6X76O,0,0,0
ID_J2FPEQ,0,0,0
ID_CPQDC6,0,0,0
ID_VPMYCC,0,0,0
ID_E0WZC4,0,0,0
ID_7ACRV4,0,0,0
ID_SVLR6E,0,0,0
ID_79P7L9,0,0,0
ID_Z7WBUF,0,0,0
ID_LEYHOS,0,0,0
ID_KKA87X,0,0,0
ID_6RGEQS,0,0,0
ID_J86PQF,0,0,0
ID_W47MGZ,0,0,0
ID_OOS5L4,0,0,0
ID_3IEN11,0,0,0
ID_SGCMM3,0,0,0
ID_OUDJQJ,0,0,0
ID_P0BYYG,0,0,0
ID_6G361P,0,0,0
ID_M90PDO,0,0,0
ID_U9XDRF,0,0,0
ID_ERHQ6F,0,0,0
ID_E309WV,0,0,0
ID_UVI3YZ,0,0,0
ID_Q6CJ90,0,0,0
ID_FXK1DW,0,0,0
ID_NPKCL7,0,0,0
ID_BPYXAJ,0,0,0
ID_JDG4BQ,0,0,0
ID_RF21NR,0,0,0
ID_ONGS30,0,0,0
ID_I9KQ4W,0,0,0
ID_55SYRX,0,0,0
ID_CXP2VU,0,0,0
ID_VBWV45,0,0,0
ID_MNBUGT,0,0,0
ID_I7N83W,0,0,0
ID_NKSEEF,0,0,0
ID_URG2ZT,0,0,0
ID_FA5Z5U,0,0,0
ID_KPN7AQ,0,0,0
ID_I7BS2T,0,0,0
ID_3F1EIW,0,0,0
ID_LR4LL6,0,0,0
ID_XO7YYS,0,0,0
ID_ZMYI7J,0,0,0
ID_HJ19G1,0,0,0
ID_PNR87L,0,0,0
ID_ML92KU,0,0,0
ID_S69GRY,0,0,0
ID_GS74NN,0,0,0
ID_FZVUSN,0,0,0
ID_O8KLZQ,0,0,0
ID_7V7UX6,0,0,0
ID_Z92F0M,0,0,0
ID_K6CS5S,0,0,0
ID_LNY8PE,0,0,0
ID_4OW334,0,0,0
ID_SSC347,0,0,0
ID_ZGKQ83,0,0,0
ID_GMW8SZ,0,0,0
ID_FTUVOB,0,0,0
ID_DM50W0,0,0,0
ID_TD1O4R,0,0,0
ID_GY0DL4,0,0,0
ID_98E822,0,0,0
ID_O113ZT,0,0,0
ID_R0H7B0,0,0,0
ID_ZRZ410,0,0,0
ID_85RDDD,0,0,0
ID_Q52LPW,0,0,0
ID_SIXIAT,0,0,0
ID_JJCKGL,0,0,0
ID_IWM7HG,0,0,0
ID_JUOA57,0,0,0
ID_UX34VR,0,0,0
ID_DDLUO6,0,0,0
ID_97EMOR,0,0,0
ID_6DL8SR,0,0,0
ID_SBGUFJ,0,0,0
ID_IROOCZ,0,0,0
ID_AN6VBK,0,0,0
ID_7X8NZF,0,0,0
ID_T4OM5R,0,0,0
ID_SSJYKB,0,0,0
ID_AAXO3I,0,0,0
ID_MGGA3C,0,0,0
ID_ND9Q0G,0,0,0
ID_V2FRZC,0,0,0
ID_0PG0IQ,0,0,0
ID_3Q7ZRM,0,0,0
ID_O1ULW1,0,0,0
ID_08BQBG,0,0,0
ID_JMAKQY,0,0,0
ID_UK208D,0,0,0
ID_CN25GF,0,0,0
ID_HMAEBJ,0,0,0
ID_BJ30SI,0,0,0
ID_KS6A45,0,0,0
ID_VWFIKS,0,0,0
ID_LV06V8,0,0,0
ID_WG28MU,0,0,0
ID_W0JNSG,0,0,0
ID_WJEWSP,0,0,0
ID_UB8Z6O,0,0,0
ID_QT8KR3,0,0,0
ID_7314LM,0,0,0
ID_U2NCHZ,0,0,0
ID_K6YD5F,0,0,0
ID_AVE9K8,0,0,0
ID_HATE9A,0,0,0
ID_WHG3DJ,0,0,0
ID_HNRKB1,0,0,0
ID_FGOFV9,0,0,0
ID_LHOA37,0,0,0
ID_FPSUOD,0,0,0
ID_53FNDI,0,0,0
ID_TOJX8L,0,0,0
ID_P42DUX,0,0,0
ID_51WLV1,0,0,0
ID_7F249T,0,0,0
ID_6EP1WZ,0,0,0
ID_ZAK70R,0,0,0
ID_XHZPNA,0,0,0
ID_GXCWUA,0,0,0
ID_SCX73I,0,0,0
ID_F1GZ23,0,0,0
ID_DMHLDB,0,0,0
ID_FKJW4R,0,0,0
ID_0IW7DM,0,0,0
ID_R70JX1,0,0,0
ID_N1D2OS,0,0,0
ID_TDD8Y7,0,0,0
ID_JX03VL,0,0,0
ID_21M32I,0,0,0
ID_GHKD4Y,0,0,0
ID_K88J40,0,0,0
ID_1OVL4B,0,0,0
ID_91O70I,0,0,0
ID_5VLTJ6,0,0,0
ID_VJBBER,0,0,0
ID_MKO2KH,0,0,0
ID_GLODMJ,0,0,0
ID_RH35KB,0,0,0
ID_UPLEX9,0,0,0
ID_32IM01,0,0,0
ID_FTJOVN,0,0,0
ID_3TPLXN,0,0,0
ID_BX9X38,0,0,0
ID_2FHL80,0,0,0
ID_W9P4IN,0,0,0
ID_FBB1DG,0,0,0
ID_1SFTBL,0,0,0
ID_IGL625,0,0,0
ID_IHOLNG,0,0,0
ID_HLKVNL,0,0,0
ID_CMKGFZ,0,0,0
ID_2JLT1K,0,0,0
ID_RFP9Y9,0,0,0
ID_A7O7EX,0,0,0
ID_MHULDV,0,0,0
ID_1NM4R0,0,0,0
ID_4EFJ3R,0,0,0
ID_PANP7G,0,0,0
ID_WF76NW,0,0,0
ID_WPOHTS,0,0,0
ID_J79TZP,0,0,0
ID_IP9USW,0,0,0
ID_9Q4E74,0,0,0
ID_7CJ9NF,0,0,0
ID_QPPLUI,0,0,0
ID_2ZHHOD,0,0,0
ID_77YPNK,0,0,0
ID_47HW8I,0,0,0
ID_KAQYFT,0,0,0
ID_F4S27P,0,0,0
ID_AJ8W8J,0,0,0
ID_QIPF5X,0,0,0
ID_Y5EY1A,0,0,0
ID_SES220,0,0,0
ID_HJKUQE,0,0,0
ID_47V40N,0,0,0
ID_YNRC5S,0,0,0
ID_4NL1LO,0,0,0
ID_M26KPZ,0,0,0
ID_ZL9XX2,0,0,0
ID_D917KH,0,0,0
ID_64UCQ7,0,0,0
ID_JDAH0V,0,0,0
ID_L173I2,0,0,0
ID_QU6WQM,0,0,0
ID_XKJ3Q7,0,0,0
ID_0H73A7,0,0,0
ID_XI8H5U,0,0,0
ID_3F8YFZ,0,0,0
ID_L33RBS,0,0,0
ID_EUHUW7,0,0,0
ID_DWKW17,0,0,0
ID_FE9A77,0,0,0
ID_TCIQYP,0,0,0
ID_LFJOS5,0,0,0
ID_33LT8F,0,0,0
ID_TL6LV9,0,0,0
ID_VE6KT4,0,0,0
ID_JHUWG2,0,0,0
ID_ZG0XJH,0,0,0
ID_29HVEV,0,0,0
ID_EVIVBO,0,0,0
ID_S2ZF8G,0,0,0
ID_141CJX,0,0,0
ID_D5VMU8,0,0,0
ID_FCAYQY,0,0,0
ID_CTN0WF,0,0,0
ID_CRPWP3,0,0,0
ID_4BA4M1,0,0,0
ID_7RUHLZ,0,0,0
ID_OR0U20,0,0,0
ID_WKOXS9,0,0,0
ID_UO0MSA,0,0,0
ID_4D8DP4,0,0,0
ID_6JNHC1,0,0,0
ID_RL7HCE,0,0,0
ID_KT3IOW,0,0,0
ID_IQUU0E,0,0,0
ID_O9WEAK,0,0,0
ID_QBNMRF,0,0,0
ID_G18OO4,0,0,0
ID_J0B849,0,0,0
ID_ORZNX9,0,0,0
ID_EWX8FZ,0,0,0
ID_FIK1UE,0,0,0
ID_ATLGC2,0,0,0
ID_80W540,0,0,0
ID_HS3F3S,0,0,0
ID_220H46,0,0,0
ID_K5W8PU,0,0,0
ID_2SNSPL,0,0,0
ID_4JRT1F,0,0,0
ID_AU2CXP,0,0,0
ID_5QE04Q,0,0,0
ID_SNB8HW,0,0,0
ID_JHZD7G,0,0,0
ID_0KVD1T,0,0,0
ID_PFO9WC,0,0,0
ID_GJDIIA,0,0,0
ID_RLIXK6,0,0,0
ID_5M9GBG,0,0,0
ID_JYE2MS,0,0,0
ID_46ZSRT,0,0,0
ID_MY79O7,0,0,0
ID_1IA51T,0,0,0
ID_6YZL01,0,0,0
ID_R3IH0U,0,0,0
ID_NFSRXL,0,0,0
ID_8GXOY6,0,0,0
ID_VVU58J,0,0,0
ID_OAAKZC,0,0,0
ID_MII1J1,0,0,0
ID_AQFJWG,0,0,0
ID_TO6TN2,0,0,0
ID_YR9JMP,0,0,0
ID_FRQWAL,0,0,0
ID_QOK7KX,0,0,0
ID_L2ALKS,0,0,0
ID_CG2OZW,0,0,0
ID_QEIJXB,0,0,0
ID_QNHKYN,0,0,0
ID_CT2027,0,0,0
ID_D2VB3N,0,0,0
ID_GYAAIQ,0,0,0
ID_JQNQT9,0,0,0
ID_0EP0I8,0,0,0
ID_8DHJRT,0,0,0
ID_YLIA4Y,0,0,0
ID_O74TKZ,0,0,0
ID_NP9C49,0,0,0
ID_X1BKF4,0,0,0
ID_SJ5TQ1,0,0,0
ID_R4RKGR,0,0,0
ID_OTQHCD,0,0,0
ID_CPEX4Q,0,0,0
ID_NC5QU0,0,0,0
ID_O8A50E,0,0,0
ID_KP6P6X,0,0,0
ID_V2TFUF,0,0,0
ID_QATH6S,0,0,0
ID_4ME5JU,0,0,0
ID_U7LR5Z,0,0,0
ID_7YCYOG,0,0,0
ID_VMZQYM,0,0,0
ID_FENXEJ,0,0,0
ID_78GUEN,0,0,0
ID_JYPBGA,0,0,0
ID_UZV95K,0,0,0
ID_QOIYXI,0,0,0
ID_NK5821,0,0,0
ID_MCXMVH,0,0,0
ID_GXZSIM,0,0,0
ID_4AJLKL,0,0,0
ID_4BGDNG,0,0,0
ID_Q84EAN,0,0,0
ID_GWDMIM,0,0,0
ID_MAIZA6,0,0,0
ID_MFW4MM,0,0,0
ID_DUC57Y,0,0,0
ID_XSAMPR,0,0,0
ID_14UHVS,0,0,0
ID_C96R3J,0,0,0
ID_ZWHV0R,0,0,0
ID_R90UTL,0,0,0
ID_4XJJ0I,0,0,0
ID_ADY2IE,0,0,0
ID_YJXENF,0,0,0
ID_PVMUSN,0,0,0
ID_EQDDF5,0,0,0
ID_HS10T8,0,0,0
ID_M4H0QZ,0,0,0
ID_LXUY97,0,0,0
ID_XOUAO0,0,0,0
ID_AFWXTO,0,0,0
ID_OQL0A8,0,0,0
ID_VUQQ4O,0,0,0
ID_ED4V88,0,0,0
ID_U5XYDF,0,0,0
ID_S5V1X1,0,0,0
ID_XF1ARS,0,0,0
ID_VBTTRK,0,0,0
ID_7D801K,0,0,0
ID_SPUUBH,0,0,0
ID_2MR5G5,0,0,0
ID_WJFYUH,0,0,0
ID_Z6MXIL,0,0,0
ID_6VSZG7,0,0,0
ID_ST5IXB,0,0,0
ID_XGBQG4,0,0,0
ID_C7VAWB,0,0,0
ID_9KATLE,0,0,0
ID_WHOM0L,0,0,0
ID_9AJCC9,0,0,0
ID_6XNKT2,0,0,0
ID_2BCMCE,0,0,0
ID_QRXGEY,0,0,0
ID_TGWXMO,0,0,0
ID_SP1YB8,0,0,0
ID_PBSRYN,0,0,0
ID_QYW2RC,0,0,0
ID_RJ8E15,0,0,0
ID_CXHFGK,0,0,0
ID_IU5UN3,0,0,0
ID_REQWTG,0,0,0
ID_H8L98K,0,0,0
ID_SSWW16,0,0,0
ID_PU81QC,0,0,0
ID_1LSM2I,0,0,0
ID_32LW33,0,0,0
ID_HBDYK4,0,0,0
ID_74DMHN,0,0,0
ID_E23HFC,0,0,0
ID_WIL5DB,0,0,0
ID_2HHQWD,0,0,0
ID_XV46Y5,0,0,0
ID_65CEQZ,0,0,0
ID_4QYVA9,0,0,0
ID_5D5SH4,0,0,0
ID_G3T8WA,0,0,0
ID_1LDA0X,0,0,0
ID_IF6KF1,0,0,0
ID_IAMI7B,0,0,0
ID_UOTSCP,0,0,0
ID_F3PBYL,0,0,0
ID_1X1LKG,0,0,0
ID_0PINJV,0,0,0
ID_VZ9MG8,0,0,0
ID_MGV3LO,0,0,0
ID_YQ7GUH,0,0,0
ID_D1ENNE,0,0,0
ID_I0Y76S,0,0,0
ID_ZU8KEC,0,0,0
ID_X74NZU,0,0,0
ID_YLBOD8,0,0,0
ID_94BQC4,0,0,0
ID_GKXLBK,0,0,0
ID_SAHD2H,0,0,0
ID_GTCWKD,0,0,0
ID_6KBHW2,0,0,0
ID_PXV5L2,0,0,0
ID_ZD7489,0,0,0
ID_N8YB1T,0,0,0
ID_FS6H8J,0,0,0
ID_CS9FDD,0,0,0
ID_X7YMJV,0,0,0
ID_91WXB1,0,0,0
ID_BJCX97,0,0,0
ID_KEW19Y,0,0,0
ID_214MMZ,0,0,0
ID_LGP8E9,0,0,0
ID_F58JZY,0,0,0
ID_TL77GJ,0,0,0
ID_IY9SR9,0,0,0
ID_3SVYNW,0,0,0
ID_WJSBHX,0,0,0
ID_18AI9M,0,0,0
ID_MZEA1I,0,0,0
ID_P7BXQ6,0,0,0
ID_L9PTSR,0,0,0
ID_VW51H5,0,0,0
ID_ZC80ZC,0,0,0
ID_2W0D68,0,0,0
ID_0NM5F4,0,0,0
ID_Z1I75U,0,0,0
ID_BZBIX0,0,0,0
ID_EUXSWC,0,0,0
ID_V3715V,0,0,0
ID_WFTHP3,0,0,0
ID_55CD5X,0,0,0
ID_T7GNSK,0,0,0
ID_4KWSRS,0,0,0
ID_TC4GQD,0,0,0
ID_H4OV1U,0,0,0
ID_3K48UC,0,0,0
ID_5S2OMX,0,0,0
ID_DOR8WX,0,0,0
ID_LO8KO0,0,0,0
ID_GNPYK1,0,0,0
ID_BI08QX,0,0,0
ID_HCMFCK,0,0,0
ID_49FWKT,0,0,0
ID_H4VLMR,0,0,0
ID_U21IJW,0,0,0
ID_QP56OY,0,0,0
ID_BMJ2SX,0,0,0
ID_SDNDNA,0,0,0
ID_886NQA,0,0,0
ID_NNY378,0,0,0
ID_DDLLI7,0,0,0
ID_JNBG3Y,0,0,0
ID_W3TFCQ,0,0,0
ID_3R1R5L,0,0,0
ID_41BRVT,0,0,0
ID_TRHJVK,0,0,0
ID_JBZY2B,0,0,0
ID_DFAUTN,0,0,0
ID_XQEU9E,0,0,0
ID_JBEG1R,0,0,0
ID_E8HXF7,0,0,0
ID_4I0NBU,0,0,0
ID_CE4AM2,0,0,0
ID_F0KMM6,0,0,0
ID_X1PDBH,0,0,0
ID_JNF906,0,0,0
ID_FOGVBO,0,0,0
ID_52BZ1K,0,0,0
ID_N22BXS,0,0,0
ID_WUCF12,0,0,0
ID_AOO534,0,0,0
ID_WE93XB,0,0,0
ID_QE4USI,0,0,0
ID_EQ8WMI,0,0,0
ID_R2TYMJ,0,0,0
ID_GCWWFF,0,0,0
ID_Q9YAGS,0,0,0
ID_RMRRAW,0,0,0
ID_E6CI8B,0,0,0
ID_V36B8D,0,0,0
ID_KQ7G8M,0,0,0
ID_X5SMQS,0,0,0
ID_HFU14L,0,0,0
ID_TCGLZP,0,0,0
ID_CA0NXA,0,0,0
ID_HADSSN,0,0,0
ID_4LB62P,0,0,0
ID_QV9T35,0,0,0
ID_RVN8Y5,0,0,0
ID_33OAW6,0,0,0
ID_HBZZ4X,0,0,0
ID_SHRMNZ,0,0,0
ID_EMZNUD,0,0,0
ID_TZDUYC,0,0,0
ID_1CSBAJ,0,0,0
ID_YGUIS8,0,0,0
ID_IKOKFS,0,0,0
ID_ITQVMH,0,0,0
ID_B5G2TS,0,0,0
ID_BYZ3QZ,0,0,0
ID_3KDAW4,0,0,0
ID_B8OP5N,0,0,0
ID_TY13MY,0,0,0
ID_5D9OYB,0,0,0
ID_TPILVI,0,0,0
ID_A1E95J,0,0,0
ID_XF0T9T,0,0,0
ID_V1EJA6,0,0,0
ID_0RUXU6,0,0,0
ID_BT02K0,0,0,0
ID_BIZ8T3,0,0,0
ID_HW1627,0,0,0
ID_Z4POMD,0,0,0
ID_1K7WMR,0,0,0
ID_24PB2H,0,0,0
ID_5NWG5X,0,0,0
ID_KKB2SP,0,0,0
ID_IA50T6,0,0,0
ID_NUM189,0,0,0
ID_2P5ZAU,0,0,0
ID_82SVRB,0,0,0
ID_7ENWIC,0,0,0
ID_5P8LFK,0,0,0
ID_U7AMTV,0,0,0
ID_AFH547,0,0,0
ID_E33Y9L,0,0,0
ID_G86TAU,0,0,0
ID_7UQ03W,0,0,0
ID_NWGBR3,0,0,0
ID_9PXT9C,0,0,0
ID_QMR739,0,0,0
ID_OVK6G0,0,0,0
ID_08Z9L7,0,0,0
ID_3JPP6R,0,0,0
ID_9K1BC6,0,0,0
ID_E9MUOX,0,0,0
ID_4RV1CG,0,0,0
ID_ZGAD8R,0,0,0
ID_QBXZY7,0,0,0
ID_76J32B,0,0,0
ID_2SIBVG,0,0,0
ID_MN59NP,0,0,0
ID_H0GVTH,0,0,0
ID_JL9M2A,0,0,0
ID_Y815QC,0,0,0
ID_GYA9JW,0,0,0
ID_BW0WSV,0,0,0
ID_SFZBZ2,0,0,0
ID_CB643O,0,0,0
ID_SBCO8B,0,0,0
ID_S539MQ,0,0,0
ID_10H0Y3,0,0,0
ID_WTYKEF,0,0,0
ID_8QVZNP,0,0,0
ID_0BADNV,0,0,0
ID_47OUEZ,0,0,0
ID_O11J2N,0,0,0
ID_063LMJ,0,0,0
ID_1TDT8Y,0,0,0
ID_9P31KZ,0,0,0
ID_ZBNE1C,0,0,0
ID_6GN12T,0,0,0
ID_PVD3AT,0,0,0
ID_ETREG1,0,0,0
ID_WHIBZQ,0,0,0
ID_2JRTCM,0,0,0
ID_OBGIBB,0,0,0
ID_P6JGE7,0,0,0
ID_T0LHCK,0,0,0
ID_RSYTRS,0,0,0
ID_VVQPFK,0,0,0
ID_02VNR6,0,0,0
ID_7RH4XG,0,0,0
ID_Z1PF7L,0,0,0
ID_O27VKR,0,0,0
ID_SBKEKP,0,0,0
ID_E0I633,0,0,0
ID_YWQ3UT,0,0,0
ID_WI3CCG,0,0,0
ID_Z8SDAM,0,0,0
ID_3RZCCG,0,0,0
ID_UQNX4Y,0,0,0
ID_QU332T,0,0,0
ID_OCDR25,0,0,0
ID_VUM2P7,0,0,0
ID_JCDRK9,0,0,0
ID_4OTX2G,0,0,0
ID_65ZZY5,0,0,0
ID_P269QX,0,0,0
ID_QBGVKF,0,0,0
ID_0USOQE,0,0,0
ID_C9C6DH,0,0,0
ID_IZ5C5O,0,0,0
ID_Y6PUZK,0,0,0
ID_07R4AZ,0,0,0
ID_FLRRQS,0,0,0
ID_ZHXTJI,0,0,0
ID_GRSHPT,0,0,0
ID_N0SJFH,0,0,0
ID_7B8ZYU,0,0,0
ID_DG72BE,0,0,0
ID_II3EAY,0,0,0
ID_M4075T,0,0,0
ID_Z7UHRK,0,0,0
ID_6T1R9N,0,0,0
ID_GZUC03,0,0,0
ID_U4X49S,0,0,0
ID_SBAG5L,0,0,0
ID_ESE9CG,0,0,0
ID_B50VHA,0,0,0
ID_R4EXS8,0,0,0
ID_5RJ2GB,0,0,0
ID_TPAYAE,0,0,0
ID_5FG57U,0,0,0
ID_X3HEDL,0,0,0
ID_AOK7XR,0,0,0
ID_OA56R2,0,0,0
ID_3RH465,0,0,0
ID_CJ1QKH,0,0,0
ID_U0VZHA,0,0,0
ID_WVQLFH,0,0,0
ID_IKC8RS,0,0,0
ID_YABPWF,0,0,0
ID_U4D94P,0,0,0
ID_CBI8V8,0,0,0
ID_12MHET,0,0,0
ID_B0AZXE,0,0,0
ID_XTSGXS,0,0,0
ID_QASR08,0,0,0
ID_KJWIGB,0,0,0
ID_8D8A2B,0,0,0
ID_9SRJXF,0,0,0
ID_GRJ5ZF,0,0,0
ID_BA9ULU,0,0,0
ID_XMX30Y,0,0,0
ID_K8XAMA,0,0,0
ID_PWNBQQ,0,0,0
ID_JA8J07,0,0,0
ID_QV85XT,0,0,0
ID_G17SOA,0,0,0
ID_K3MORQ,0,0,0
ID_3AC6IU,0,0,0
ID_LHE30H,0,0,0
ID_VR8650,0,0,0
ID_1T3B91,0,0,0
ID_O4AREK,0,0,0
ID_52XX6D,0,0,0
ID_0302TO,0,0,0
ID_OZ1MLJ,0,0,0
ID_8IFZIV,0,0,0
ID_2NH46T,0,0,0
ID_5T0FLW,0,0,0
ID_Y3NOB2,0,0,0
ID_NPXH6G,0,0,0
ID_8M1LT7,0,0,0
ID_CPSUQ3,0,0,0
ID_U7MC9N,0,0,0
ID_OFZ5NH,0,0,0
ID_1L6GIO,0,0,0
ID_KMPFPK,0,0,0
ID_WKABRX,0,0,0
ID_OFSZ8B,0,0,0
ID_70I6RA,0,0,0
ID_V7OR5Y,0,0,0
ID_1P5H9J,0,0,0
ID_5FX2GW,0,0,0
ID_C6LPRH,0,0,0
ID_BNNOQE,0,0,0
ID_OPTXTN,0,0,0
ID_4AV2VG,0,0,0
ID_BFCPVZ,0,0,0
ID_PF7CJW,0,0,0
ID_4QV6E8,0,0,0
ID_M3XTN1,0,0,0
ID_TWOLLH,0,0,0
ID_BG5O4V,0,0,0
ID_N2ZI33,0,0,0
ID_MQS095,0,0,0
ID_AGQE01,0,0,0
ID_ND9E33,0,0,0
ID_RPRS9C,0,0,0
ID_AFPGS2,0,0,0
ID_SMGC03,0,0,0
ID_1U2MQE,0,0,0
ID_JS2UKK,0,0,0
ID_WJWMG2,0,0,0
ID_05Y64W,0,0,0
ID_KQPR1W,0,0,0
ID_WLY0ZH,0,0,0
ID_CMMCAN,0,0,0
ID_DFNGO8,0,0,0
ID_2VKBDR,0,0,0
ID_NTFJJV,0,0,0
ID_7VVOWP,0,0,0
ID_5UWB1G,0,0,0
ID_2X9EJ0,0,0,0
ID_DIO4FX,0,0,0
ID_KMSGJ8,0,0,0
ID_V3J5TO,0,0,0
ID_2S62YV,0,0,0
ID_WHYVF4,0,0,0
ID_VC6AFT,0,0,0
ID_1Y85QF,0,0,0
ID_KY2OUA,0,0,0
ID_IW5CQ4,0,0,0
ID_922W71,0,0,0
ID_8RJ7AN,0,0,0
ID_G97YB8,0,0,0
ID_XH1TXB,0,0,0
ID_CVWG1J,0,0,0
ID_32A9GE,0,0,0
ID_1M02UI,0,0,0
ID_LM0LBT,0,0,0
ID_KIKPE7,0,0,0
ID_UKS7ZS,0,0,0
ID_3WJ60C,0,0,0
ID_2W2UHA,0,0,0
ID_O4ZK35,0,0,0
ID_LUWG2N,0,0,0
ID_9H2IGJ,0,0,0
ID_OFEX6P,0,0,0
ID_PH17B4,0,0,0
ID_VEYISH,0,0,0
ID_R5CFCS,0,0,0
ID_NKYBIX,0,0,0
ID_99L1UP,0,0,0
ID_BDBT5X,0,0,0
ID_GUIFGP,0,0,0
ID_Q87EP3,0,0,0
ID_BFO0FN,0,0,0
ID_71HPSE,0,0,0
ID_VTMP88,0,0,0
ID_7UV3O7,0,0,0
ID_CBF87M,0,0,0
ID_P7OTT0,0,0,0
ID_UONAFB,0,0,0
ID_OHSUXA,0,0,0
ID_XOYG6K,0,0,0
ID_RDGIB4,0,0,0
ID_EXRD5G,0,0,0
ID_S1H1TB,0,0,0
ID_BZD1JP,0,0,0
ID_XWPS85,0,0,0
ID_FBCXC8,0,0,0
ID_5YVEV8,0,0,0
ID_TEJPDO,0,0,0
ID_ZPGN0E,0,0,0
ID_NMTIAF,0,0,0
ID_R69F78,0,0,0
ID_4DUVAK,0,0,0
ID_XIDMVP,0,0,0
ID_MSLWYP,0,0,0
ID_3DREP7,0,0,0
ID_OBUMWV,0,0,0
ID_45U9PG,0,0,0
ID_YC50UI,0,0,0
ID_L7UXTL,0,0,0
ID_ASRJBR,0,0,0
ID_SHULNV,0,0,0
ID_NRNV9N,0,0,0
ID_A5GU2W,0,0,0
ID_KIC0WI,0,0,0
ID_21ZAV2,0,0,0
ID_LBTUL4,0,0,0
ID_SW37D9,0,0,0
ID_A1551T,0,0,0
ID_3R4B6B,0,0,0
ID_53NI78,0,0,0
ID_4K82RI,0,0,0
ID_SFGH58,0,0,0
ID_FGZPRE,0,0,0
ID_KDVU8U,0,0,0
ID_WK1X9H,0,0,0
ID_MBQ3P8,0,0,0
ID_36IBRP,0,0,0
ID_3ES633,0,0,0
ID_XDEO2A,0,0,0
ID_BOJIBO,0,0,0
ID_HK026Y,0,0,0
ID_NZ55R0,0,0,0
ID_NKNEKA,0,0,0
ID_PC36YI,0,0,0
ID_CVFK1G,0,0,0
ID_AKT5TB,0,0,0
ID_0PFTLM,0,0,0
ID_S9R2WT,0,0,0
ID_XX2TQP,0,0,0
ID_0YVGOQ,0,0,0
ID_X5DBKY,0,0,0
ID_008SD4,0,0,0
ID_3O6HC7,0,0,0
ID_T7OM1O,0,0,0
ID_O37LCX,0,0,0
ID_KVQCOK,0,0,0
